Country,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy
Serbia,Rest of Europe,2001,10.60 ,12.20 ,150.11 ,9.20 ,83.00 ,74.00 ,25.30 ,93.00 ,93.00 ,0.01 ,3419.00 ,7.50 ,2.80 ,2.80 ,9.60 ,0.00 ,1.00 ,72.20 
Serbia,Rest of Europe,2005,7.70 ,8.90 ,142.50 ,9.27 ,65.00 ,98.00 ,25.50 ,98.00 ,98.00 ,0.01 ,4405.00 ,7.44 ,2.50 ,2.60 ,10.20 ,0.00 ,1.00 ,72.80 
Serbia,Rest of Europe,2000,10.90 ,12.60 ,149.92 ,9.20 ,81.00 ,78.00 ,25.30 ,98.00 ,95.00 ,0.01 ,3193.00 ,7.52 ,2.80 ,2.90 ,9.40 ,0.00 ,1.00 ,71.60 
Serbia,Rest of Europe,2006,7.30 ,8.40 ,139.90 ,8.82 ,93.00 ,90.00 ,25.60 ,97.00 ,92.00 ,0.01 ,4648.00 ,7.41 ,2.50 ,2.50 ,10.20 ,0.00 ,1.00 ,73.40 
Serbia,Rest of Europe,2011,6.40 ,7.40 ,124.59 ,8.55 ,94.00 ,90.00 ,25.80 ,94.00 ,94.00 ,0.02 ,5354.00 ,7.23 ,2.20 ,2.20 ,10.60 ,0.00 ,1.00 ,74.50 
Serbia,Rest of Europe,2007,7.00 ,8.10 ,137.30 ,9.42 ,99.00 ,96.00 ,25.60 ,93.00 ,94.00 ,0.02 ,4968.00 ,7.38 ,2.40 ,2.40 ,10.20 ,0.00 ,1.00 ,73.60 
Serbia,Rest of Europe,2015,5.40 ,6.30 ,114.33 ,7.20 ,94.00 ,86.00 ,26.00 ,95.00 ,95.00 ,0.02 ,5589.00 ,7.10 ,2.00 ,2.00 ,11.00 ,0.00 ,1.00 ,75.30 
Seychelles,Africa,2011,12.20 ,14.20 ,154.45 ,7.83 ,99.00 ,99.00 ,26.30 ,99.00 ,99.00 ,3.50 ,13664.00 ,0.09 ,5.70 ,6.10 ,8.40 ,0.00 ,1.00 ,72.70 
Seychelles,Africa,2002,11.80 ,13.70 ,175.73 ,8.13 ,99.00 ,99.00 ,25.60 ,99.00 ,99.00 ,3.50 ,10714.00 ,0.08 ,6.10 ,6.60 ,7.60 ,0.00 ,1.00 ,71.10 
Seychelles,Africa,2006,11.90 ,13.80 ,162.88 ,6.43 ,99.00 ,99.00 ,25.90 ,99.00 ,99.00 ,3.50 ,11562.00 ,0.08 ,5.90 ,6.30 ,7.80 ,0.00 ,1.00 ,72.20 
Seychelles,Africa,2013,12.50 ,14.50 ,152.63 ,8.32 ,99.00 ,97.00 ,26.50 ,98.00 ,98.00 ,3.50 ,14260.00 ,0.09 ,5.70 ,6.10 ,9.10 ,0.00 ,1.00 ,73.10 
Seychelles,Africa,2015,12.70 ,14.80 ,151.61 ,8.70 ,98.00 ,98.00 ,26.60 ,97.00 ,97.00 ,3.50 ,15158.00 ,0.09 ,5.70 ,6.00 ,9.50 ,0.00 ,1.00 ,74.30 
Seychelles,Africa,2001,11.80 ,13.70 ,178.64 ,6.84 ,96.00 ,98.00 ,25.50 ,96.00 ,96.00 ,3.50 ,10915.00 ,0.08 ,6.20 ,6.60 ,7.50 ,0.00 ,1.00 ,73.30 
Seychelles,Africa,2005,11.80 ,13.70 ,166.09 ,6.60 ,99.00 ,99.00 ,25.80 ,99.00 ,99.00 ,3.50 ,10790.00 ,0.08 ,6.00 ,6.40 ,7.70 ,0.00 ,1.00 ,72.10 
Seychelles,Africa,2008,12.00 ,13.90 ,158.36 ,6.68 ,99.00 ,98.00 ,26.10 ,99.00 ,99.00 ,3.50 ,12154.00 ,0.09 ,5.90 ,6.30 ,8.00 ,0.00 ,1.00 ,73.20 
Seychelles,Africa,2012,12.40 ,14.40 ,153.15 ,8.89 ,99.00 ,99.00 ,26.40 ,98.00 ,98.00 ,3.50 ,13701.00 ,0.09 ,5.70 ,6.10 ,8.80 ,0.00 ,1.00 ,74.30 
Seychelles,Africa,2003,11.80 ,13.70 ,172.52 ,7.35 ,99.00 ,99.00 ,25.70 ,99.00 ,99.00 ,3.50 ,10198.00 ,0.08 ,6.10 ,6.50 ,7.60 ,0.00 ,1.00 ,71.00 
Seychelles,Africa,2009,12.00 ,14.00 ,157.06 ,5.20 ,99.00 ,99.00 ,26.20 ,99.00 ,99.00 ,3.50 ,11973.00 ,0.09 ,5.80 ,6.20 ,8.00 ,0.00 ,1.00 ,73.10 
Seychelles,Africa,2010,12.10 ,14.10 ,155.75 ,5.54 ,99.00 ,98.00 ,26.20 ,99.00 ,99.00 ,3.50 ,12336.00 ,0.09 ,5.80 ,6.20 ,8.10 ,0.00 ,1.00 ,73.20 
Seychelles,Africa,2014,12.60 ,14.70 ,152.12 ,8.44 ,99.00 ,98.00 ,26.60 ,99.00 ,99.00 ,3.50 ,14672.00 ,0.09 ,5.70 ,6.00 ,9.40 ,0.00 ,1.00 ,73.20 
Seychelles,Africa,2007,11.90 ,13.80 ,159.66 ,7.25 ,99.00 ,99.00 ,26.00 ,99.00 ,99.00 ,3.50 ,12702.00 ,0.09 ,5.90 ,6.30 ,7.90 ,0.00 ,1.00 ,73.10 
Seychelles,Africa,2000,11.80 ,13.80 ,181.55 ,8.33 ,98.00 ,99.00 ,25.40 ,98.00 ,98.00 ,3.50 ,11178.00 ,0.08 ,6.30 ,6.70 ,7.40 ,0.00 ,1.00 ,72.80 
Seychelles,Africa,2004,11.80 ,13.70 ,169.30 ,6.56 ,99.00 ,99.00 ,25.80 ,99.00 ,99.00 ,3.50 ,9944.00 ,0.08 ,6.00 ,6.40 ,7.70 ,0.00 ,1.00 ,72.70 
Sierra Leone,Africa,2012,100.70 ,147.30 ,410.14 ,3.19 ,91.00 ,60.00 ,22.60 ,91.00 ,91.00 ,0.94 ,627.00 ,6.71 ,7.90 ,7.80 ,3.20 ,0.00 ,1.00 ,51.00 
Sierra Leone,Africa,2006,120.90 ,188.90 ,459.62 ,3.68 ,75.00 ,60.00 ,22.40 ,65.00 ,64.00 ,1.36 ,476.00 ,5.83 ,9.10 ,9.10 ,2.80 ,0.00 ,1.00 ,45.50 
Sierra Leone,Africa,2015,95.10 ,140.20 ,397.87 ,3.06 ,86.00 ,60.00 ,22.70 ,86.00 ,86.00 ,0.85 ,588.00 ,7.17 ,7.40 ,7.30 ,3.40 ,0.00 ,1.00 ,52.90 
Sierra Leone,Africa,2008,114.20 ,174.90 ,440.06 ,3.83 ,77.00 ,60.00 ,22.50 ,75.00 ,77.00 ,1.21 ,516.00 ,6.13 ,8.70 ,8.70 ,2.90 ,0.00 ,1.00 ,47.50 
Sierra Leone,Africa,2010,107.20 ,160.60 ,425.10 ,3.48 ,86.00 ,60.00 ,22.60 ,84.00 ,86.00 ,1.11 ,536.00 ,6.42 ,8.30 ,8.20 ,3.10 ,0.00 ,1.00 ,49.40 
Sierra Leone,Africa,2014,95.60 ,139.20 ,401.96 ,3.04 ,83.00 ,60.00 ,22.70 ,83.00 ,83.00 ,0.92 ,757.00 ,7.02 ,7.50 ,7.40 ,3.30 ,0.00 ,1.00 ,52.40 
Sierra Leone,Africa,2000,138.10 ,224.90 ,531.32 ,3.75 ,71.00 ,60.00 ,22.00 ,46.00 ,44.00 ,1.59 ,403.00 ,4.58 ,1.30 ,1.40 ,2.30 ,0.00 ,1.00 ,39.40 
Sierra Leone,Africa,2013,97.70 ,141.20 ,406.05 ,3.12 ,92.00 ,60.00 ,22.60 ,92.00 ,92.00 ,0.95 ,740.00 ,6.86 ,7.70 ,7.60 ,3.30 ,0.00 ,1.00 ,51.70 
Sierra Leone,Africa,2001,135.60 ,219.40 ,519.63 ,3.98 ,71.00 ,60.00 ,22.10 ,38.00 ,38.00 ,1.57 ,364.00 ,4.75 ,1.10 ,1.20 ,2.40 ,0.00 ,1.00 ,40.40 
Sierra Leone,Africa,2005,124.10 ,195.50 ,471.70 ,3.65 ,72.00 ,60.00 ,22.40 ,67.00 ,65.00 ,1.40 ,472.00 ,5.65 ,9.30 ,9.30 ,2.70 ,0.00 ,1.00 ,44.50 
Sierra Leone,Africa,2002,132.90 ,213.90 ,507.94 ,3.90 ,71.00 ,60.00 ,22.20 ,54.00 ,53.00 ,1.53 ,441.00 ,4.97 ,9.90 ,1.00 ,2.50 ,0.00 ,1.00 ,41.40 
Sierra Leone,Africa,2009,110.60 ,167.70 ,432.58 ,3.98 ,84.00 ,60.00 ,22.60 ,81.00 ,84.00 ,1.17 ,520.00 ,6.27 ,8.50 ,8.40 ,3.00 ,0.00 ,1.00 ,48.50 
Sierra Leone,Africa,2007,117.60 ,182.00 ,447.54 ,3.67 ,63.00 ,60.00 ,22.50 ,63.00 ,64.00 ,1.32 ,501.00 ,5.99 ,8.90 ,8.90 ,2.80 ,0.00 ,1.00 ,46.50 
Sierra Leone,Africa,2011,103.80 ,153.80 ,417.62 ,3.41 ,89.00 ,60.00 ,22.60 ,88.00 ,89.00 ,1.02 ,557.00 ,6.56 ,8.10 ,8.00 ,3.10 ,0.00 ,1.00 ,50.20 
Sierra Leone,Africa,2004,127.20 ,202.00 ,483.78 ,3.81 ,70.00 ,60.00 ,22.30 ,69.00 ,65.00 ,1.41 ,469.00 ,5.43 ,9.50 ,9.50 ,2.60 ,0.00 ,1.00 ,43.50 
Sierra Leone,Africa,2003,130.20 ,208.10 ,495.86 ,3.87 ,72.00 ,60.00 ,22.20 ,66.00 ,73.00 ,1.49 ,460.00 ,5.20 ,9.70 ,9.80 ,2.50 ,0.00 ,1.00 ,42.40 
Singapore,Asia,2014,2.20 ,2.70 ,52.39 ,1.84 ,96.00 ,90.00 ,23.60 ,96.00 ,96.00 ,0.08 ,54683.00 ,5.47 ,2.20 ,2.20 ,11.40 ,0.00 ,1.00 ,82.50 
Singapore,Asia,2000,3.00 ,3.90 ,80.15 ,2.02 ,97.00 ,98.00 ,23.40 ,98.00 ,98.00 ,0.14 ,34891.00 ,4.03 ,2.10 ,2.00 ,8.90 ,0.00 ,1.00 ,78.00 
Singapore,Asia,2007,2.30 ,2.90 ,63.98 ,1.59 ,96.00 ,96.00 ,23.50 ,97.00 ,97.00 ,0.13 ,46180.00 ,4.59 ,2.10 ,2.00 ,10.20 ,0.00 ,1.00 ,80.40 
Singapore,Asia,2013,2.20 ,2.80 ,53.82 ,1.86 ,97.00 ,90.00 ,23.60 ,97.00 ,97.00 ,0.09 ,53300.00 ,5.40 ,2.20 ,2.20 ,11.40 ,0.00 ,1.00 ,82.20 
Singapore,Asia,2010,2.30 ,2.80 ,58.75 ,1.84 ,96.00 ,96.00 ,23.50 ,96.00 ,96.00 ,0.11 ,48753.00 ,5.08 ,2.10 ,2.10 ,11.20 ,0.00 ,1.00 ,81.50 
Singapore,Asia,2005,2.30 ,2.90 ,67.59 ,1.49 ,96.00 ,95.00 ,23.50 ,96.00 ,96.00 ,0.14 ,41799.00 ,4.27 ,2.10 ,2.00 ,10.50 ,0.00 ,1.00 ,80.00 
Singapore,Asia,2003,2.50 ,3.20 ,71.20 ,1.43 ,95.00 ,96.00 ,23.50 ,96.00 ,96.00 ,0.15 ,36710.00 ,4.11 ,2.10 ,2.00 ,9.80 ,0.00 ,1.00 ,79.00 
Singapore,Asia,2006,2.30 ,2.90 ,65.79 ,1.55 ,95.00 ,96.00 ,23.50 ,95.00 ,95.00 ,0.14 ,44160.00 ,4.40 ,2.10 ,2.00 ,10.10 ,0.00 ,1.00 ,80.10 
Singapore,Asia,2002,2.60 ,3.40 ,73.01 ,2.16 ,95.00 ,96.00 ,23.50 ,94.00 ,94.00 ,0.15 ,34599.00 ,4.18 ,2.10 ,2.00 ,9.50 ,0.00 ,1.00 ,78.60 
Singapore,Asia,2004,2.40 ,3.00 ,69.40 ,1.44 ,94.00 ,96.00 ,23.50 ,95.00 ,95.00 ,0.14 ,39857.00 ,4.17 ,2.10 ,2.00 ,10.20 ,0.00 ,1.00 ,79.50 
Singapore,Asia,2001,2.80 ,3.60 ,76.58 ,2.08 ,95.00 ,96.00 ,23.50 ,95.00 ,96.00 ,0.15 ,33598.00 ,4.14 ,2.10 ,2.00 ,9.20 ,0.00 ,1.00 ,78.30 
Singapore,Asia,2015,2.20 ,2.70 ,50.96 ,1.82 ,96.00 ,90.00 ,23.60 ,96.00 ,96.00 ,0.07 ,55647.00 ,5.54 ,2.20 ,2.20 ,11.50 ,0.00 ,1.00 ,82.70 
Singapore,Asia,2008,2.30 ,2.80 ,62.24 ,1.69 ,97.00 ,96.00 ,23.50 ,97.00 ,97.00 ,0.12 ,44602.00 ,4.84 ,2.10 ,2.10 ,10.50 ,0.00 ,1.00 ,80.80 
Singapore,Asia,2009,2.30 ,2.80 ,60.49 ,1.73 ,96.00 ,95.00 ,23.50 ,97.00 ,97.00 ,0.12 ,43333.00 ,4.99 ,2.10 ,2.10 ,10.50 ,0.00 ,1.00 ,81.20 
Singapore,Asia,2011,2.20 ,2.80 ,57.00 ,1.89 ,96.00 ,96.00 ,23.60 ,96.00 ,96.00 ,0.10 ,50714.00 ,5.18 ,2.10 ,2.10 ,11.20 ,0.00 ,1.00 ,81.70 
Singapore,Asia,2012,2.20 ,2.80 ,55.26 ,1.94 ,97.00 ,95.00 ,23.60 ,97.00 ,97.00 ,0.10 ,51680.00 ,5.31 ,2.20 ,2.10 ,11.30 ,0.00 ,1.00 ,82.00 
Slovak Republic,European Union,2006,6.60 ,7.90 ,136.22 ,10.89 ,99.00 ,97.00 ,25.80 ,99.00 ,99.00 ,0.01 ,12396.00 ,5.37 ,1.40 ,1.50 ,10.90 ,1.00 ,0.00 ,74.20 
Slovak Republic,European Union,2004,7.10 ,8.50 ,138.20 ,10.52 ,99.00 ,97.00 ,25.70 ,99.00 ,99.00 ,0.01 ,10717.00 ,5.37 ,1.40 ,1.50 ,10.60 ,1.00 ,0.00 ,74.00 
Slovak Republic,European Union,2000,8.20 ,9.80 ,147.99 ,11.33 ,98.00 ,97.00 ,25.50 ,98.00 ,99.00 ,0.01 ,8915.00 ,5.39 ,1.60 ,1.70 ,10.30 ,1.00 ,0.00 ,73.10 
Slovak Republic,European Union,2011,5.60 ,6.80 ,120.16 ,10.27 ,99.00 ,97.00 ,26.10 ,99.00 ,99.00 ,0.01 ,14890.00 ,5.40 ,1.20 ,1.30 ,12.10 ,1.00 ,0.00 ,76.00 
Slovak Republic,European Union,2014,5.20 ,6.40 ,108.86 ,10.26 ,97.00 ,97.00 ,26.30 ,97.00 ,97.00 ,0.01 ,15547.00 ,5.42 ,1.20 ,1.20 ,12.30 ,1.00 ,0.00 ,76.80 
Slovak Republic,European Union,2008,6.10 ,7.40 ,134.37 ,11.87 ,99.00 ,97.00 ,25.90 ,99.00 ,99.00 ,0.01 ,14488.00 ,5.38 ,1.30 ,1.40 ,11.20 ,1.00 ,0.00 ,74.70 
Slovak Republic,European Union,2012,5.50 ,6.60 ,115.56 ,10.14 ,99.00 ,97.00 ,26.20 ,99.00 ,99.00 ,0.01 ,15067.00 ,5.41 ,1.20 ,1.30 ,12.30 ,1.00 ,0.00 ,76.10 
Slovak Republic,European Union,2015,5.10 ,6.20 ,110.52 ,10.27 ,96.00 ,97.00 ,26.40 ,96.00 ,96.00 ,0.02 ,16342.00 ,5.42 ,1.20 ,1.20 ,12.50 ,1.00 ,0.00 ,76.60 
Slovak Republic,European Union,2009,5.90 ,7.20 ,129.61 ,11.13 ,99.00 ,97.00 ,26.00 ,99.00 ,99.00 ,0.01 ,13679.00 ,5.39 ,1.30 ,1.40 ,11.40 ,1.00 ,0.00 ,74.90 
Slovak Republic,European Union,2007,6.40 ,7.70 ,137.71 ,10.96 ,99.00 ,97.00 ,25.80 ,99.00 ,99.00 ,0.01 ,13734.00 ,5.37 ,1.30 ,1.40 ,11.10 ,1.00 ,0.00 ,74.20 
Slovak Republic,European Union,2002,7.60 ,9.10 ,145.36 ,11.16 ,99.00 ,97.00 ,25.60 ,98.00 ,99.00 ,0.01 ,9641.00 ,5.38 ,1.50 ,1.60 ,10.30 ,1.00 ,0.00 ,73.60 
Slovak Republic,European Union,2005,6.80 ,8.20 ,139.57 ,11.06 ,99.00 ,97.00 ,25.70 ,99.00 ,99.00 ,0.01 ,11426.00 ,5.37 ,1.40 ,1.50 ,10.80 ,1.00 ,0.00 ,73.90 
Slovak Republic,European Union,2010,5.80 ,7.00 ,121.95 ,10.16 ,99.00 ,97.00 ,26.00 ,99.00 ,99.00 ,0.01 ,14526.00 ,5.39 ,1.30 ,1.30 ,11.60 ,1.00 ,0.00 ,75.10 
Slovak Republic,European Union,2001,7.90 ,9.40 ,146.31 ,11.12 ,99.00 ,97.00 ,25.50 ,99.00 ,99.00 ,0.01 ,9222.00 ,5.38 ,1.50 ,1.60 ,10.10 ,1.00 ,0.00 ,73.40 
Slovak Republic,European Union,2003,7.30 ,8.80 ,144.05 ,10.23 ,99.00 ,97.00 ,25.60 ,98.00 ,99.00 ,0.01 ,10178.00 ,5.37 ,1.50 ,1.60 ,10.40 ,1.00 ,0.00 ,73.60 
Slovak Republic,European Union,2013,5.30 ,6.50 ,111.09 ,9.90 ,98.00 ,97.00 ,26.20 ,98.00 ,98.00 ,0.01 ,15149.00 ,5.41 ,1.20 ,1.30 ,12.20 ,1.00 ,0.00 ,76.40 
Slovenia,European Union,2010,2.60 ,3.20 ,86.19 ,10.33 ,88.00 ,96.00 ,26.10 ,96.00 ,96.00 ,0.02 ,20613.00 ,2.05 ,1.60 ,1.60 ,12.10 ,1.00 ,0.00 ,79.40 
Slovenia,European Union,2003,3.90 ,4.70 ,117.62 ,11.55 ,88.00 ,98.00 ,25.60 ,95.00 ,95.00 ,0.03 ,17803.00 ,2.00 ,2.00 ,2.10 ,11.50 ,1.00 ,0.00 ,76.90 
Slovenia,European Union,2004,3.70 ,4.40 ,111.94 ,10.01 ,88.00 ,99.00 ,25.60 ,94.00 ,94.00 ,0.03 ,18568.00 ,2.00 ,2.00 ,2.00 ,12.00 ,1.00 ,0.00 ,77.20 
Slovenia,European Union,2008,2.90 ,3.60 ,94.19 ,10.94 ,88.00 ,98.00 ,25.90 ,97.00 ,97.00 ,0.03 ,22297.00 ,2.02 ,1.70 ,1.70 ,11.90 ,1.00 ,0.00 ,78.80 
Slovenia,European Union,2006,3.30 ,4.00 ,102.74 ,12.26 ,88.00 ,99.00 ,25.80 ,97.00 ,97.00 ,0.03 ,20280.00 ,2.01 ,1.80 ,1.90 ,11.80 ,1.00 ,0.00 ,78.10 
Slovenia,European Union,2011,2.50 ,3.10 ,81.41 ,10.61 ,88.00 ,96.00 ,26.20 ,96.00 ,96.00 ,0.02 ,20747.00 ,2.05 ,1.60 ,1.60 ,12.20 ,1.00 ,0.00 ,80.00 
Slovenia,European Union,2002,4.10 ,4.90 ,115.23 ,9.87 ,88.00 ,98.00 ,25.50 ,93.00 ,93.00 ,0.02 ,17302.00 ,1.99 ,2.10 ,2.20 ,11.50 ,1.00 ,0.00 ,76.00 
Slovenia,European Union,2012,2.40 ,2.90 ,80.77 ,10.95 ,88.00 ,96.00 ,26.20 ,96.00 ,96.00 ,0.02 ,20157.00 ,2.06 ,1.50 ,1.50 ,11.70 ,1.00 ,0.00 ,80.10 
Slovenia,European Union,2015,2.10 ,2.60 ,73.36 ,11.49 ,88.00 ,96.00 ,26.50 ,95.00 ,95.00 ,0.01 ,20890.00 ,2.06 ,1.40 ,1.30 ,12.00 ,1.00 ,0.00 ,80.80 
Slovenia,European Union,2007,3.10 ,3.80 ,99.02 ,11.02 ,88.00 ,98.00 ,25.90 ,97.00 ,97.00 ,0.03 ,21575.00 ,2.02 ,1.80 ,1.80 ,11.80 ,1.00 ,0.00 ,78.60 
Slovenia,European Union,2013,2.30 ,2.80 ,77.36 ,9.53 ,88.00 ,95.00 ,26.30 ,95.00 ,95.00 ,0.02 ,19922.00 ,2.06 ,1.40 ,1.40 ,11.70 ,1.00 ,0.00 ,80.30 
Slovenia,European Union,2009,2.80 ,3.40 ,88.87 ,10.52 ,88.00 ,98.00 ,26.00 ,96.00 ,96.00 ,0.03 ,20428.00 ,2.04 ,1.70 ,1.70 ,12.10 ,1.00 ,0.00 ,79.00 
Slovenia,European Union,2000,4.60 ,5.50 ,120.83 ,12.80 ,88.00 ,98.00 ,25.40 ,93.00 ,91.00 ,0.02 ,16241.00 ,1.99 ,2.20 ,2.30 ,11.60 ,1.00 ,0.00 ,75.40 
Slovenia,European Union,2001,4.30 ,5.20 ,121.87 ,11.58 ,88.00 ,98.00 ,25.40 ,93.00 ,92.00 ,0.02 ,16737.00 ,1.99 ,2.20 ,2.20 ,11.50 ,1.00 ,0.00 ,75.80 
Slovenia,European Union,2005,3.50 ,4.20 ,101.81 ,11.19 ,88.00 ,99.00 ,25.70 ,95.00 ,95.00 ,0.03 ,19239.00 ,2.00 ,1.90 ,2.00 ,11.70 ,1.00 ,0.00 ,77.60 
Slovenia,European Union,2014,2.20 ,2.70 ,69.28 ,10.92 ,88.00 ,94.00 ,26.40 ,95.00 ,95.00 ,0.01 ,20454.00 ,2.06 ,1.40 ,1.40 ,11.90 ,1.00 ,0.00 ,81.10 
Solomon Islands,Oceania,2000,25.60 ,30.70 ,228.17 ,0.71 ,81.00 ,65.00 ,24.90 ,88.00 ,86.00 ,0.17 ,1939.00 ,0.41 ,1.40 ,1.40 ,4.60 ,0.00 ,1.00 ,67.40 
Solomon Islands,Oceania,2014,19.90 ,23.40 ,151.63 ,0.95 ,88.00 ,65.00 ,26.10 ,78.00 ,88.00 ,0.17 ,2195.00 ,0.59 ,1.10 ,1.20 ,5.30 ,0.00 ,1.00 ,71.90 
Solomon Islands,Oceania,2015,19.30 ,22.70 ,148.09 ,1.01 ,98.00 ,65.00 ,26.20 ,85.00 ,98.00 ,0.17 ,2167.00 ,0.60 ,1.10 ,1.20 ,5.40 ,0.00 ,1.00 ,72.20 
Solomon Islands,Oceania,2006,24.10 ,28.90 ,190.46 ,1.01 ,99.00 ,65.00 ,25.40 ,99.00 ,99.00 ,0.17 ,1871.00 ,0.48 ,1.30 ,1.30 ,4.90 ,0.00 ,1.00 ,69.50 
Solomon Islands,Oceania,2010,22.20 ,26.40 ,169.03 ,1.09 ,87.00 ,65.00 ,25.80 ,84.00 ,90.00 ,0.17 ,2099.00 ,0.53 ,1.20 ,1.20 ,5.10 ,0.00 ,1.00 ,70.70 
Solomon Islands,Oceania,2005,24.40 ,29.30 ,196.39 ,1.13 ,83.00 ,65.00 ,25.30 ,90.00 ,89.00 ,0.17 ,1827.00 ,0.47 ,1.30 ,1.30 ,4.80 ,0.00 ,1.00 ,69.20 
Solomon Islands,Oceania,2001,25.30 ,30.40 ,221.19 ,0.70 ,83.00 ,65.00 ,25.00 ,88.00 ,84.00 ,0.17 ,1737.00 ,0.42 ,1.40 ,1.40 ,4.60 ,0.00 ,1.00 ,67.80 
Solomon Islands,Oceania,2012,21.00 ,24.90 ,158.71 ,0.97 ,99.00 ,65.00 ,25.90 ,88.00 ,99.00 ,0.17 ,2178.00 ,0.56 ,1.20 ,1.20 ,5.20 ,0.00 ,1.00 ,71.30 
Solomon Islands,Oceania,2009,22.80 ,27.10 ,174.19 ,1.20 ,92.00 ,65.00 ,25.70 ,90.00 ,92.00 ,0.17 ,1980.00 ,0.52 ,1.20 ,1.20 ,5.00 ,0.00 ,1.00 ,70.40 
Solomon Islands,Oceania,2007,23.80 ,28.40 ,184.52 ,0.82 ,90.00 ,65.00 ,25.50 ,89.00 ,90.00 ,0.17 ,1910.00 ,0.49 ,1.20 ,1.20 ,4.90 ,0.00 ,1.00 ,69.80 
Solomon Islands,Oceania,2008,23.30 ,27.80 ,179.36 ,1.07 ,89.00 ,65.00 ,25.60 ,88.00 ,89.00 ,0.17 ,1976.00 ,0.50 ,1.20 ,1.20 ,5.00 ,0.00 ,1.00 ,70.10 
Solomon Islands,Oceania,2003,24.90 ,29.80 ,208.27 ,1.20 ,79.00 ,65.00 ,25.20 ,84.00 ,84.00 ,0.17 ,1706.00 ,0.45 ,1.30 ,1.30 ,4.70 ,0.00 ,1.00 ,68.50 
Solomon Islands,Oceania,2004,24.70 ,29.60 ,202.33 ,1.21 ,81.00 ,65.00 ,25.30 ,89.00 ,90.00 ,0.17 ,1774.00 ,0.46 ,1.30 ,1.30 ,4.80 ,0.00 ,1.00 ,68.80 
Solomon Islands,Oceania,2013,20.50 ,24.20 ,155.17 ,0.94 ,94.00 ,65.00 ,26.00 ,85.00 ,94.00 ,0.17 ,2232.00 ,0.57 ,1.10 ,1.20 ,5.30 ,0.00 ,1.00 ,71.60 
Solomon Islands,Oceania,2002,25.10 ,30.10 ,214.21 ,1.09 ,75.00 ,65.00 ,25.10 ,78.00 ,78.00 ,0.17 ,1644.00 ,0.44 ,1.40 ,1.40 ,4.70 ,0.00 ,1.00 ,68.20 
Solomon Islands,Oceania,2011,21.60 ,25.60 ,163.87 ,1.03 ,99.00 ,65.00 ,25.90 ,97.00 ,99.00 ,0.17 ,2195.00 ,0.54 ,1.20 ,1.20 ,5.20 ,0.00 ,1.00 ,71.00 
Somalia,Africa,2008,101.10 ,166.50 ,331.40 ,0.00 ,42.00 ,64.00 ,22.70 ,40.00 ,31.00 ,0.13 ,265.00 ,11.40 ,7.20 ,7.00 ,2.10 ,0.00 ,1.00 ,53.30 
Somalia,Africa,2006,104.00 ,172.00 ,337.34 ,0.00 ,42.00 ,64.00 ,22.50 ,26.00 ,26.00 ,0.13 ,237.00 ,10.76 ,7.40 ,7.20 ,2.10 ,0.00 ,1.00 ,52.70 
Somalia,Africa,2000,104.40 ,172.70 ,355.93 ,0.00 ,42.00 ,64.00 ,22.10 ,37.00 ,33.00 ,0.13 ,174.00 ,8.87 ,8.00 ,7.90 ,2.10 ,0.00 ,1.00 ,50.90 
Somalia,Africa,2010,96.20 ,157.40 ,326.13 ,0.00 ,42.00 ,64.00 ,22.80 ,49.00 ,45.00 ,0.13 ,296.00 ,12.04 ,7.00 ,6.80 ,2.10 ,0.00 ,1.00 ,54.00 
Somalia,Africa,2009,98.70 ,161.90 ,328.76 ,0.00 ,42.00 ,64.00 ,22.70 ,41.00 ,42.00 ,0.13 ,280.00 ,11.72 ,7.10 ,6.90 ,2.10 ,0.00 ,1.00 ,53.70 
Somalia,Africa,2003,104.40 ,172.70 ,347.23 ,0.00 ,42.00 ,64.00 ,22.30 ,40.00 ,40.00 ,0.13 ,202.00 ,9.82 ,7.70 ,7.50 ,2.10 ,0.00 ,1.00 ,51.80 
Somalia,Africa,2013,88.40 ,143.00 ,316.67 ,0.00 ,42.00 ,64.00 ,23.00 ,47.00 ,42.00 ,0.13 ,330.00 ,13.06 ,6.80 ,6.60 ,2.10 ,0.00 ,1.00 ,55.10 
Somalia,Africa,2001,104.40 ,172.70 ,353.23 ,0.00 ,42.00 ,64.00 ,22.20 ,33.00 ,33.00 ,0.13 ,183.00 ,9.19 ,7.90 ,7.70 ,2.10 ,0.00 ,1.00 ,51.20 
Somalia,Africa,2012,91.00 ,147.80 ,320.85 ,0.00 ,42.00 ,64.00 ,22.90 ,47.00 ,42.00 ,0.13 ,331.00 ,12.72 ,6.80 ,6.70 ,2.10 ,0.00 ,1.00 ,54.70 
Somalia,Africa,2015,83.60 ,134.30 ,308.30 ,0.00 ,42.00 ,64.00 ,23.10 ,47.00 ,42.00 ,0.13 ,386.00 ,13.80 ,6.60 ,6.40 ,2.10 ,0.00 ,1.00 ,55.90 
